,Day,Time,Temperature,Wind Speed,Dew Point,Precipitation
536,2019-05-10,10:53 AM,54,5,28,0.0
537,2019-05-10,11:53 AM,53,6,30,0.0
538,2019-05-10,12:53 PM,56,6,30,0.0
539,2019-05-10,1:53 PM,57,5,30,0.0
540,2019-05-10,2:53 PM,59,8,34,0.0
541,2019-05-10,3:53 PM,59,7,31,0.0
542,2019-05-10,4:53 PM,59,10,24,0.0
543,2019-05-10,5:53 PM,59,5,26,0.0
544,2019-05-10,6:53 PM,58,6,23,0.0
545,2019-05-10,7:53 PM,55,3,25,0.0
546,2019-05-10,8:53 PM,55,3,25,0.0
547,2019-05-10,9:53 PM,54,6,27,0.0
548,2019-05-10,10:53 PM,50,0,30,0.0
549,2019-05-11,11:53 PM,48,0,31,0.0
550,2019-05-11,12:53 AM,47,3,30,0.0
551,2019-05-11,1:53 AM,45,3,32,0.0
552,2019-05-11,2:53 AM,44,3,32,0.0
553,2019-05-11,3:53 AM,43,6,31,0.0
554,2019-05-11,4:53 AM,43,3,31,0.0
555,2019-05-11,5:53 AM,45,6,33,0.0
556,2019-05-11,6:53 AM,50,3,36,0.0
557,2019-05-11,7:53 AM,54,8,35,0.0
558,2019-05-11,8:53 AM,58,13,36,0.0
559,2019-05-11,9:53 AM,62,12,37,0.0
560,2019-05-11,10:53 AM,62,10,35,0.0
561,2019-05-11,11:53 AM,63,15,34,0.0
562,2019-05-11,12:53 PM,62,16,37,0.0
563,2019-05-11,1:53 PM,63,16,35,0.0
564,2019-05-11,2:53 PM,61,21,39,0.0
565,2019-05-11,3:53 PM,59,14,39,0.0
566,2019-05-11,4:17 PM,53,16,44,0.0
567,2019-05-11,4:53 PM,55,9,45,0.0
568,2019-05-11,5:53 PM,56,9,45,0.0
569,2019-05-11,6:53 PM,56,12,41,0.0
570,2019-05-11,7:53 PM,53,8,44,0.0
571,2019-05-11,8:53 PM,51,8,42,0.0
572,2019-05-11,9:53 PM,51,8,41,0.0
573,2019-05-11,10:53 PM,48,7,41,0.0
574,2019-05-12,11:53 PM,49,9,41,0.0
575,2019-05-12,12:53 AM,48,9,41,0.0
576,2019-05-12,1:53 AM,46,8,41,0.0
577,2019-05-12,2:53 AM,46,0,40,0.0
578,2019-05-12,3:53 AM,43,6,39,0.0
579,2019-05-12,4:53 AM,43,5,39,0.0
580,2019-05-12,5:53 AM,44,6,39,0.0
581,2019-05-12,6:53 AM,47,10,40,0.0
582,2019-05-12,7:53 AM,50,6,41,0.0
583,2019-05-12,8:53 AM,54,7,41,0.0
584,2019-05-12,9:53 AM,55,7,40,0.0
585,2019-05-12,10:53 AM,58,8,39,0.0
586,2019-05-12,11:53 AM,57,5,36,0.0
587,2019-05-12,12:53 PM,59,6,37,0.0
588,2019-05-12,1:53 PM,60,5,36,0.0
589,2019-05-12,2:53 PM,60,0,35,0.0
590,2019-05-12,3:53 PM,60,3,33,0.0
591,2019-05-12,4:53 PM,60,0,32,0.0
592,2019-05-12,5:53 PM,61,0,31,0.0
593,2019-05-12,6:53 PM,59,3,32,0.0
594,2019-05-12,7:53 PM,58,0,31,0.0
595,2019-05-12,8:53 PM,56,0,36,0.0
596,2019-05-12,9:53 PM,54,0,36,0.0
597,2019-05-12,10:53 PM,50,0,37,0.0
598,2019-05-13,11:53 PM,49,0,37,0.0
599,2019-05-13,12:53 AM,49,0,38,0.0
600,2019-05-13,1:53 AM,49,0,38,0.0
601,2019-05-13,2:53 AM,47,0,37,0.0
602,2019-05-13,3:53 AM,45,0,38,0.0
603,2019-05-13,4:53 AM,45,0,38,0.0
604,2019-05-13,5:53 AM,46,0,40,0.0
605,2019-05-13,6:53 AM,50,3,40,0.0
606,2019-05-13,7:53 AM,55,3,41,0.0
607,2019-05-13,8:53 AM,60,0,40,0.0
608,2019-05-13,9:53 AM,62,0,38,0.0
609,2019-05-13,10:53 AM,63,6,35,0.0
610,2019-05-13,11:53 AM,62,6,32,0.0
611,2019-05-13,12:53 PM,64,7,33,0.0
612,2019-05-13,1:53 PM,65,8,33,0.0
613,2019-05-13,2:53 PM,66,12,34,0.0
614,2019-05-13,3:53 PM,65,8,33,0.0
615,2019-05-13,4:53 PM,66,8,34,0.0
616,2019-05-13,5:53 PM,65,7,34,0.0
617,2019-05-13,6:53 PM,64,5,34,0.0
618,2019-05-13,7:53 PM,63,5,34,0.0
619,2019-05-13,8:53 PM,60,3,35,0.0
620,2019-05-13,9:53 PM,56,3,37,0.0
621,2019-05-13,10:53 PM,55,0,37,0.0
622,2019-05-14,11:53 PM,54,5,37,0.0
623,2019-05-14,12:53 AM,54,5,37,0.0
624,2019-05-14,1:53 AM,53,5,38,0.0
625,2019-05-14,2:53 AM,51,5,38,0.0
626,2019-05-14,3:53 AM,51,3,38,0.0
627,2019-05-14,4:53 AM,49,6,39,0.0
628,2019-05-14,5:53 AM,51,7,40,0.0
629,2019-05-14,6:53 AM,55,3,41,0.0
630,2019-05-14,7:53 AM,61,9,45,0.0
631,2019-05-14,8:53 AM,63,5,46,0.0
632,2019-05-14,9:53 AM,66,7,47,0.0
633,2019-05-14,10:53 AM,68,7,49,0.0
634,2019-05-14,11:53 AM,70,12,50,0.0
635,2019-05-14,12:53 PM,70,8,49,0.0
636,2019-05-14,1:53 PM,71,8,50,0.0
637,2019-05-14,2:53 PM,70,6,50,0.0
638,2019-05-14,3:53 PM,72,5,50,0.0
639,2019-05-14,4:53 PM,72,13,50,0.0
640,2019-05-14,5:53 PM,71,12,51,0.0
641,2019-05-14,6:53 PM,69,10,52,0.0
642,2019-05-14,7:53 PM,68,7,52,0.0
643,2019-05-14,8:53 PM,66,9,52,0.0
644,2019-05-14,9:53 PM,65,5,54,0.0
645,2019-05-14,10:53 PM,61,5,56,0.0
646,2019-05-15,11:53 PM,60,12,55,0.0
647,2019-05-15,12:07 AM,59,6,56,0.1
648,2019-05-15,12:17 AM,60,0,57,0.1
649,2019-05-15,12:53 AM,59,3,57,0.1
650,2019-05-15,1:53 AM,59,0,56,0.0
651,2019-05-15,2:53 AM,57,0,55,0.0
652,2019-05-15,3:53 AM,55,9,54,0.0
653,2019-05-15,4:08 AM,56,8,55,0.0
654,2019-05-15,4:53 AM,56,3,54,0.0
655,2019-05-15,5:53 AM,56,6,52,0.0
656,2019-05-15,6:53 AM,58,7,48,0.0
657,2019-05-15,7:53 AM,61,3,45,0.0
658,2019-05-15,8:53 AM,65,5,42,0.0
659,2019-05-15,9:53 AM,67,0,40,0.0
660,2019-05-15,10:53 AM,68,0,37,0.0
661,2019-05-15,11:53 AM,71,6,35,0.0
662,2019-05-15,12:53 PM,72,3,35,0.0
663,2019-05-15,1:53 PM,73,3,30,0.0
664,2019-05-15,2:53 PM,74,5,32,0.0
665,2019-05-15,3:53 PM,75,8,39,0.0
666,2019-05-15,4:53 PM,75,6,41,0.0
667,2019-05-15,5:53 PM,75,5,44,0.0
668,2019-05-15,6:53 PM,73,7,42,0.0
669,2019-05-15,7:53 PM,70,8,41,0.0
670,2019-05-15,8:53 PM,68,9,44,0.0
671,2019-05-15,9:53 PM,68,12,43,0.0
672,2019-05-15,10:53 PM,69,10,47,0.0
673,2019-05-16,11:53 PM,69,9,50,0.0
674,2019-05-16,12:53 AM,70,12,50,0.0
675,2019-05-16,1:53 AM,71,14,52,0.0
676,2019-05-16,2:13 AM,72,16,52,0.0
677,2019-05-16,2:23 AM,72,22,52,0.0
678,2019-05-16,2:53 AM,68,14,56,0.1
679,2019-05-16,3:13 AM,64,20,58,0.0
680,2019-05-16,3:36 AM,64,16,60,0.2
681,2019-05-16,3:44 AM,64,12,60,0.3
682,2019-05-16,3:46 AM,64,13,60,0.3
683,2019-05-16,3:53 AM,64,14,60,0.3
684,2019-05-16,4:03 AM,63,9,60,0.0
685,2019-05-16,4:14 AM,64,6,61,0.0
686,2019-05-16,4:53 AM,64,5,61,0.0
687,2019-05-16,5:53 AM,65,6,60,0.0
688,2019-05-16,6:53 AM,68,6,60,0.0
689,2019-05-16,7:53 AM,72,10,61,0.0
690,2019-05-16,8:53 AM,75,5,58,0.0
691,2019-05-16,9:53 AM,79,8,55,0.0
692,2019-05-16,10:53 AM,80,12,56,0.0
693,2019-05-16,11:53 AM,81,9,54,0.0
694,2019-05-16,12:53 PM,80,9,53,0.0
695,2019-05-16,1:53 PM,81,9,53,0.0
696,2019-05-16,2:53 PM,80,14,52,0.0
697,2019-05-16,3:53 PM,79,15,53,0.0
698,2019-05-16,4:53 PM,74,16,52,0.0
699,2019-05-16,5:53 PM,72,15,51,0.0
700,2019-05-16,6:53 PM,68,14,45,0.0
701,2019-05-16,7:53 PM,66,9,44,0.0
702,2019-05-16,8:53 PM,63,12,45,0.0
703,2019-05-16,9:53 PM,61,15,43,0.0
704,2019-05-16,10:53 PM,59,10,41,0.0
705,2019-05-17,11:53 PM,57,7,40,0.0
706,2019-05-17,12:53 AM,56,5,41,0.0
707,2019-05-17,1:53 AM,54,5,41,0.0
708,2019-05-17,2:53 AM,52,6,41,0.0
709,2019-05-17,3:53 AM,52,6,42,0.0
710,2019-05-17,4:53 AM,51,8,42,0.0
711,2019-05-17,5:53 AM,53,7,42,0.0
712,2019-05-17,6:53 AM,54,9,42,0.0
713,2019-05-17,7:53 AM,57,10,43,0.0
714,2019-05-17,8:53 AM,59,18,43,0.0
715,2019-05-17,9:53 AM,59,10,41,0.0
716,2019-05-17,10:53 AM,62,14,43,0.0
717,2019-05-17,11:53 AM,63,14,41,0.0
718,2019-05-17,12:53 PM,65,16,40,0.0
719,2019-05-17,1:53 PM,67,17,40,0.0
720,2019-05-17,2:53 PM,68,16,40,0.0
721,2019-05-17,3:53 PM,67,12,40,0.0
722,2019-05-17,4:53 PM,67,13,41,0.0
723,2019-05-17,5:53 PM,66,13,42,0.0
724,2019-05-17,6:53 PM,66,13,41,0.0
725,2019-05-17,7:53 PM,65,14,41,0.0
726,2019-05-17,8:53 PM,65,14,40,0.0
727,2019-05-17,9:53 PM,62,13,47,0.0
728,2019-05-17,10:53 PM,58,23,48,0.0
729,2019-05-18,11:53 PM,55,13,49,0.0
730,2019-05-18,12:45 AM,55,17,48,0.0
731,2019-05-18,12:53 AM,54,20,45,0.0
732,2019-05-18,1:53 AM,51,21,46,0.2
733,2019-05-18,2:53 AM,50,13,45,0.0
734,2019-05-18,3:53 AM,50,14,46,0.0
735,2019-05-18,4:23 AM,50,13,46,0.0
736,2019-05-18,4:30 AM,50,14,47,0.0
737,2019-05-18,4:38 AM,50,13,46,0.0
738,2019-05-18,4:53 AM,50,13,46,0.0
739,2019-05-18,5:09 AM,50,8,46,0.0
740,2019-05-18,5:20 AM,49,9,46,0.1
741,2019-05-18,5:31 AM,49,13,46,0.3
742,2019-05-18,5:37 AM,49,15,46,0.3
743,2019-05-18,5:43 AM,49,20,46,0.3
744,2019-05-18,5:53 AM,48,18,45,0.3
745,2019-05-18,6:17 AM,48,21,44,0.0
746,2019-05-18,6:31 AM,47,23,43,0.0
747,2019-05-18,6:53 AM,47,16,42,0.0
748,2019-05-18,7:53 AM,47,22,41,0.0
749,2019-05-18,8:37 AM,47,20,42,0.0
750,2019-05-18,8:46 AM,47,15,42,0.0
751,2019-05-18,8:53 AM,47,9,42,0.0
752,2019-05-18,9:53 AM,48,15,42,0.0
753,2019-05-18,10:33 AM,48,15,42,0.0
754,2019-05-18,10:53 AM,48,17,41,0.0
755,2019-05-18,11:03 AM,48,15,41,0.0
756,2019-05-18,11:23 AM,48,12,41,0.0
757,2019-05-18,11:53 AM,49,16,41,0.0
758,2019-05-18,12:53 PM,50,16,41,0.0
759,2019-05-18,1:53 PM,49,17,41,0.0
760,2019-05-18,2:51 PM,48,15,41,0.0
761,2019-05-18,2:53 PM,49,14,41,0.0
762,2019-05-18,3:53 PM,48,15,41,0.0
763,2019-05-18,4:53 PM,48,15,41,0.0
764,2019-05-18,5:53 PM,48,17,41,0.0
765,2019-05-18,6:53 PM,48,24,41,0.0
766,2019-05-18,7:01 PM,48,22,41,0.0
767,2019-05-18,7:53 PM,48,22,41,0.0
768,2019-05-18,8:53 PM,48,21,40,0.0
769,2019-05-18,9:29 PM,47,16,42,0.0
770,2019-05-18,9:44 PM,46,15,42,0.0
771,2019-05-18,9:53 PM,46,14,43,0.0
772,2019-05-18,10:03 PM,46,12,43,0.0
773,2019-05-18,10:05 PM,46,12,43,0.0
774,2019-05-18,10:25 PM,46,10,43,0.0
775,2019-05-18,10:53 PM,46,12,43,0.1
776,2019-05-19,11:53 PM,46,12,43,0.1
777,2019-05-19,12:06 AM,46,10,43,0.0
778,2019-05-19,12:31 AM,46,17,43,0.1
779,2019-05-19,12:53 AM,46,14,43,0.1
780,2019-05-19,1:53 AM,46,17,42,0.0
781,2019-05-19,2:28 AM,46,13,42,0.0
782,2019-05-19,2:39 AM,46,13,42,0.0
783,2019-05-19,2:53 AM,46,16,42,0.0
784,2019-05-19,3:08 AM,46,14,42,0.0
785,2019-05-19,3:27 AM,45,15,42,0.0
786,2019-05-19,3:53 AM,45,12,42,0.0
787,2019-05-19,4:44 AM,45,10,42,0.1
788,2019-05-19,4:51 AM,45,12,43,0.1
789,2019-05-19,4:53 AM,45,12,42,0.1
790,2019-05-19,5:13 AM,45,14,42,0.0
791,2019-05-19,5:18 AM,45,14,42,0.0
792,2019-05-19,5:31 AM,45,13,42,0.1
793,2019-05-19,5:53 AM,45,14,42,0.1
794,2019-05-19,6:06 AM,45,14,42,0.0
795,2019-05-19,6:53 AM,45,13,42,0.1
796,2019-05-19,7:49 AM,45,10,43,0.1
797,2019-05-19,7:53 AM,45,13,42,0.1
798,2019-05-19,8:01 AM,45,13,42,0.0
799,2019-05-19,8:41 AM,44,14,41,0.0
800,2019-05-19,8:48 AM,45,14,41,0.0
801,2019-05-19,8:53 AM,44,14,41,0.0
802,2019-05-19,9:23 AM,44,13,41,0.0
803,2019-05-19,9:53 AM,44,14,41,0.1
804,2019-05-19,10:19 AM,44,14,41,0.0
805,2019-05-19,10:27 AM,44,18,41,0.0
806,2019-05-19,10:53 AM,43,14,40,0.0
807,2019-05-19,11:02 AM,43,17,40,0.0
808,2019-05-19,11:05 AM,43,15,39,0.0
809,2019-05-19,11:14 AM,43,16,39,0.0
810,2019-05-19,11:32 AM,42,18,38,0.0
811,2019-05-19,11:40 AM,41,20,38,0.0
812,2019-05-19,11:53 AM,40,21,36,0.0
813,2019-05-19,12:02 PM,40,20,37,0.0
814,2019-05-19,12:19 PM,40,18,36,0.0
815,2019-05-19,12:53 PM,40,14,36,0.0
816,2019-05-19,1:24 PM,40,24,36,0.0
817,2019-05-19,1:53 PM,42,21,36,0.0
818,2019-05-19,2:53 PM,41,18,34,0.0
819,2019-05-19,3:53 PM,39,15,35,0.0
820,2019-05-19,4:05 PM,40,15,35,0.0
821,2019-05-19,4:53 PM,39,16,35,0.0
822,2019-05-19,5:53 PM,38,15,34,0.0
823,2019-05-19,6:53 PM,39,17,34,0.0
824,2019-05-19,7:48 PM,39,15,34,0.0
825,2019-05-19,7:53 PM,40,17,34,0.0
826,2019-05-19,8:53 PM,40,16,35,0.0
827,2019-05-19,9:53 PM,39,12,35,0.0
828,2019-05-19,10:38 PM,39,3,35,0.0
829,2019-05-19,10:53 PM,39,0,35,0.0
830,2019-05-20,11:53 PM,40,0,35,0.0
831,2019-05-20,12:53 AM,38,8,35,0.0
832,2019-05-20,1:53 AM,37,6,34,0.0
833,2019-05-20,2:53 AM,37,5,35,0.0
834,2019-05-20,3:53 AM,36,0,34,0.0
835,2019-05-20,4:53 AM,36,3,34,0.0
836,2019-05-20,5:53 AM,38,0,36,0.0
837,2019-05-20,6:53 AM,44,7,39,0.0
838,2019-05-20,7:53 AM,48,7,39,0.0
839,2019-05-20,8:53 AM,51,6,38,0.0
840,2019-05-20,9:53 AM,55,8,35,0.0
841,2019-05-20,10:53 AM,55,0,32,0.0
842,2019-05-20,11:53 AM,59,9,34,0.0
843,2019-05-20,12:53 PM,61,13,34,0.0
844,2019-05-20,1:53 PM,62,12,34,0.0
845,2019-05-20,2:53 PM,62,5,35,0.0
846,2019-05-20,3:53 PM,62,6,35,0.0
847,2019-05-20,4:53 PM,61,8,36,0.0
848,2019-05-20,5:53 PM,60,6,37,0.0
849,2019-05-20,6:53 PM,59,7,35,0.0
850,2019-05-20,7:53 PM,57,6,38,0.0
851,2019-05-20,8:53 PM,56,7,38,0.0
852,2019-05-20,9:53 PM,56,7,38,0.0
853,2019-05-20,10:53 PM,53,6,39,0.0
854,2019-05-21,11:53 PM,52,3,40,0.0
855,2019-05-21,12:53 AM,50,5,40,0.0
856,2019-05-21,1:53 AM,48,7,41,0.0
857,2019-05-21,2:53 AM,50,5,39,0.0
858,2019-05-21,3:53 AM,49,5,38,0.0
859,2019-05-21,4:53 AM,49,7,38,0.0
860,2019-05-21,5:53 AM,50,8,38,0.0
861,2019-05-21,6:53 AM,51,7,38,0.0
862,2019-05-21,7:53 AM,53,12,39,0.0
863,2019-05-21,8:53 AM,55,15,39,0.0
864,2019-05-21,9:53 AM,57,20,39,0.0
865,2019-05-21,10:53 AM,60,24,37,0.0
866,2019-05-21,11:53 AM,61,18,38,0.0
867,2019-05-21,12:53 PM,60,28,35,0.0
868,2019-05-21,1:53 PM,60,22,36,0.0
869,2019-05-21,2:53 PM,59,23,36,0.0
870,2019-05-21,3:53 PM,56,28,38,0.0
871,2019-05-21,4:53 PM,51,15,44,0.0
872,2019-05-21,5:53 PM,51,21,43,0.0
873,2019-05-21,6:23 PM,50,23,43,0.0
874,2019-05-21,6:53 PM,49,23,44,0.1
875,2019-05-21,7:24 PM,48,21,44,0.1
876,2019-05-21,7:53 PM,48,22,44,0.2
877,2019-05-21,8:38 PM,47,29,43,0.1
878,2019-05-21,8:53 PM,47,24,43,0.1
879,2019-05-21,9:53 PM,48,25,43,0.0
880,2019-05-21,10:53 PM,49,20,44,0.0
881,2019-05-21,10:55 PM,48,20,44,0.0
882,2019-05-22,11:42 PM,47,20,44,0.1
883,2019-05-22,11:53 PM,48,16,44,0.1
884,2019-05-22,12:26 AM,48,20,44,0.0
885,2019-05-22,12:53 AM,48,16,45,0.0
886,2019-05-22,1:53 AM,48,17,45,0.0
887,2019-05-22,2:53 AM,48,15,46,0.0
888,2019-05-22,3:53 AM,49,18,46,0.0
889,2019-05-22,4:53 AM,49,18,47,0.0
890,2019-05-22,5:28 AM,50,20,48,0.1
891,2019-05-22,5:33 AM,50,23,48,0.1
892,2019-05-22,5:53 AM,50,18,48,0.1
893,2019-05-22,6:53 AM,50,23,48,0.1
894,2019-05-22,7:22 AM,51,20,49,0.0
895,2019-05-22,7:31 AM,51,23,49,0.0
896,2019-05-22,7:53 AM,52,23,49,0.0
897,2019-05-22,8:10 AM,53,20,50,0.0
898,2019-05-22,8:43 AM,53,8,50,0.2
899,2019-05-22,8:51 AM,54,13,50,0.2
900,2019-05-22,8:53 AM,53,13,50,0.2
901,2019-05-22,8:59 AM,53,15,51,0.0
902,2019-05-22,9:13 AM,54,18,51,0.0
903,2019-05-22,9:27 AM,55,18,52,0.0
904,2019-05-22,9:35 AM,55,15,52,0.0
905,2019-05-22,9:53 AM,55,8,53,0.0
906,2019-05-22,10:01 AM,56,8,54,0.0
907,2019-05-22,10:30 AM,57,5,54,0.0
908,2019-05-22,10:53 AM,60,8,54,0.0
909,2019-05-22,11:53 AM,60,23,46,0.0
910,2019-05-22,12:53 PM,62,21,45,0.0
911,2019-05-22,1:53 PM,61,18,46,0.0
912,2019-05-22,2:53 PM,61,16,45,0.0
913,2019-05-22,3:53 PM,63,17,45,0.0
914,2019-05-22,4:53 PM,62,17,45,0.0
915,2019-05-22,5:53 PM,61,12,44,0.0
916,2019-05-22,6:53 PM,60,15,43,0.0
917,2019-05-22,7:53 PM,59,18,43,0.0
918,2019-05-22,8:53 PM,58,14,44,0.0
919,2019-05-22,9:53 PM,58,14,45,0.0
920,2019-05-22,10:23 PM,57,14,46,0.0
921,2019-05-22,10:53 PM,57,18,47,0.0
922,2019-05-23,11:29 PM,56,12,48,0.0
923,2019-05-23,11:53 PM,56,12,49,0.0
924,2019-05-23,12:23 AM,56,14,48,0.0
925,2019-05-23,12:46 AM,56,13,49,0.0
926,2019-05-23,12:53 AM,56,15,49,0.0
927,2019-05-23,1:53 AM,55,15,48,0.0
928,2019-05-23,2:53 AM,53,12,49,0.0
929,2019-05-23,3:20 AM,53,13,48,0.0
930,2019-05-23,3:43 AM,53,12,48,0.0
931,2019-05-23,3:53 AM,53,13,48,0.0
932,2019-05-23,4:53 AM,53,14,47,0.0
933,2019-05-23,5:27 AM,53,14,46,0.0
934,2019-05-23,5:53 AM,53,14,46,0.0
935,2019-05-23,6:44 AM,53,14,45,0.0
936,2019-05-23,6:53 AM,54,12,45,0.0
937,2019-05-23,7:53 AM,54,14,44,0.0
938,2019-05-23,8:53 AM,56,15,43,0.0
939,2019-05-23,9:53 AM,57,15,44,0.0
940,2019-05-23,10:53 AM,57,14,44,0.0
941,2019-05-23,10:58 AM,58,15,44,0.0
942,2019-05-23,11:53 AM,58,10,44,0.0
943,2019-05-23,12:53 PM,58,10,45,0.0
944,2019-05-23,1:53 PM,58,9,45,0.0
945,2019-05-23,2:53 PM,58,12,45,0.0
946,2019-05-23,3:53 PM,58,10,45,0.0
947,2019-05-23,4:53 PM,58,10,46,0.0
948,2019-05-23,5:53 PM,57,12,45,0.0
949,2019-05-23,6:53 PM,57,7,46,0.0
950,2019-05-23,7:53 PM,55,3,45,0.0
951,2019-05-23,8:53 PM,55,6,45,0.0
952,2019-05-23,9:53 PM,54,3,46,0.0
953,2019-05-23,10:53 PM,54,0,46,0.0
954,2019-05-24,11:53 PM,53,6,46,0.0
955,2019-05-24,12:53 AM,52,5,47,0.0
956,2019-05-24,1:53 AM,53,8,47,0.0
957,2019-05-24,2:53 AM,53,3,47,0.0
958,2019-05-24,3:35 AM,52,8,49,0.0
959,2019-05-24,3:53 AM,52,8,49,0.0
960,2019-05-24,4:53 AM,52,9,49,0.0
961,2019-05-24,5:53 AM,53,13,49,0.0
962,2019-05-24,6:09 AM,53,9,49,0.0
963,2019-05-24,6:37 AM,53,13,49,0.0
964,2019-05-24,6:53 AM,53,14,49,0.0
965,2019-05-24,7:53 AM,53,14,50,0.0
966,2019-05-24,8:28 AM,53,14,50,0.0
967,2019-05-24,8:42 AM,53,20,51,0.0
968,2019-05-24,8:53 AM,54,17,51,0.0
969,2019-05-24,9:53 AM,55,16,52,0.0
970,2019-05-24,10:53 AM,56,14,53,0.0
971,2019-05-24,11:08 AM,57,14,53,0.0
972,2019-05-24,11:53 AM,60,13,55,0.0
973,2019-05-24,12:53 PM,62,13,56,0.0
974,2019-05-24,1:02 PM,62,14,57,0.0
975,2019-05-24,1:53 PM,64,9,58,0.0
976,2019-05-24,2:53 PM,66,7,60,0.0
977,2019-05-24,3:53 PM,70,14,60,0.0
978,2019-05-24,4:20 PM,72,13,59,0.0
979,2019-05-24,4:53 PM,72,10,59,0.0
980,2019-05-24,5:53 PM,72,13,59,0.0
981,2019-05-24,6:53 PM,72,8,60,0.0
982,2019-05-24,7:53 PM,70,8,56,0.0
983,2019-05-24,8:53 PM,68,6,56,0.0
984,2019-05-24,9:53 PM,66,10,56,0.0
985,2019-05-24,10:53 PM,65,10,56,0.0
986,2019-05-25,11:53 PM,65,6,56,0.0
987,2019-05-25,12:53 AM,65,7,55,0.0
988,2019-05-25,1:53 AM,66,12,54,0.0
989,2019-05-25,2:53 AM,64,9,54,0.0
990,2019-05-25,3:53 AM,62,8,53,0.0
991,2019-05-25,4:53 AM,59,8,52,0.0
992,2019-05-25,5:53 AM,59,9,47,0.0
993,2019-05-25,6:53 AM,60,17,46,0.0
994,2019-05-25,7:53 AM,62,12,47,0.0
995,2019-05-25,8:53 AM,63,16,47,0.0
996,2019-05-25,9:53 AM,65,12,49,0.0
997,2019-05-25,10:53 AM,66,14,49,0.0
998,2019-05-25,11:53 AM,66,15,50,0.0
999,2019-05-25,12:53 PM,66,20,49,0.0
1000,2019-05-25,1:53 PM,68,15,46,0.0
1001,2019-05-25,2:53 PM,67,17,46,0.0
1002,2019-05-25,3:53 PM,66,14,47,0.0
1003,2019-05-25,4:53 PM,66,14,45,0.0
1004,2019-05-25,5:53 PM,65,9,45,0.0
1005,2019-05-25,6:53 PM,64,8,45,0.0
1006,2019-05-25,7:53 PM,61,6,46,0.0
1007,2019-05-25,8:53 PM,60,9,46,0.0
1008,2019-05-25,9:53 PM,58,5,48,0.0
1009,2019-05-25,10:53 PM,55,5,48,0.0
1010,2019-05-26,11:53 PM,54,5,48,0.0
1011,2019-05-26,12:53 AM,54,6,47,0.0
1012,2019-05-26,1:53 AM,51,7,46,0.0
1013,2019-05-26,2:53 AM,51,0,45,0.0
1014,2019-05-26,3:53 AM,51,0,45,0.0
1015,2019-05-26,4:53 AM,48,0,45,0.0
1016,2019-05-26,5:53 AM,51,3,47,0.0
1017,2019-05-26,6:53 AM,57,5,47,0.0
1018,2019-05-26,7:53 AM,61,6,47,0.0
1019,2019-05-26,8:53 AM,63,0,46,0.0
1020,2019-05-26,9:53 AM,64,3,46,0.0
1021,2019-05-26,10:53 AM,66,5,46,0.0
1022,2019-05-26,11:53 AM,68,6,47,0.0
1023,2019-05-26,12:53 PM,69,0,46,0.0
1024,2019-05-26,1:53 PM,71,5,46,0.0
1025,2019-05-26,2:53 PM,73,5,47,0.0
1026,2019-05-26,3:53 PM,72,8,47,0.0
1027,2019-05-26,4:53 PM,72,0,46,0.0
1028,2019-05-26,5:53 PM,72,6,46,0.0
1029,2019-05-26,6:53 PM,70,6,46,0.0
1030,2019-05-26,7:53 PM,68,6,46,0.0
1031,2019-05-26,8:53 PM,66,6,47,0.0
1032,2019-05-26,9:53 PM,65,6,47,0.0
1033,2019-05-26,10:53 PM,63,5,48,0.0
1034,2019-05-27,11:53 PM,63,5,48,0.0
1035,2019-05-27,12:53 AM,62,5,49,0.0
1036,2019-05-27,1:53 AM,63,5,49,0.0
1037,2019-05-27,2:53 AM,61,7,50,0.0
1038,2019-05-27,3:53 AM,60,5,51,0.0
1039,2019-05-27,4:53 AM,58,5,51,0.0
1040,2019-05-27,5:53 AM,56,6,52,0.0
1041,2019-05-27,6:53 AM,55,8,52,0.1
1042,2019-05-27,7:53 AM,55,7,53,0.1
1043,2019-05-27,8:53 AM,56,8,54,0.1
1044,2019-05-27,9:53 AM,56,13,54,0.1
1045,2019-05-27,10:19 AM,56,12,54,0.1
1046,2019-05-27,10:30 AM,56,14,54,0.1
1047,2019-05-27,10:53 AM,56,15,54,0.2
1048,2019-05-27,11:10 AM,56,14,54,0.1
1049,2019-05-27,11:21 AM,56,14,54,0.1
1050,2019-05-27,11:24 AM,56,13,54,0.1
1051,2019-05-27,11:31 AM,56,13,54,0.1
1052,2019-05-27,11:38 AM,56,16,54,0.2
1053,2019-05-27,11:53 AM,56,15,54,0.3
1054,2019-05-27,12:10 PM,56,17,54,0.1
1055,2019-05-27,12:13 PM,56,20,54,0.1
1056,2019-05-27,12:22 PM,56,20,54,0.1
1057,2019-05-27,12:34 PM,56,21,54,0.2
1058,2019-05-27,12:53 PM,56,22,54,0.4
1059,2019-05-27,1:17 PM,55,21,53,0.2
1060,2019-05-27,1:25 PM,55,25,52,0.3
1061,2019-05-27,1:34 PM,55,20,53,0.3
1062,2019-05-27,1:53 PM,55,18,52,0.3
1063,2019-05-27,2:18 PM,55,22,52,0.2
1064,2019-05-27,2:53 PM,55,22,52,0.2
1065,2019-05-27,3:53 PM,56,22,52,0.0
1066,2019-05-27,4:19 PM,56,18,53,0.0
1067,2019-05-27,4:26 PM,56,17,53,0.0
1068,2019-05-27,4:53 PM,56,21,52,0.0
1069,2019-05-27,4:58 PM,56,20,53,0.0
